2001sum 0.374262 0.373873 0.453622 73.46 73.4202 63.7721 45.0326 0.360383 0.358768 0.383714 120.424 119.584 105.582 82.9862
2001fal 0.432477 0.422628 0.519999 99.3165 99.3755 85.2106 66.4154 0.415009 0.430354 0.476572 102.643 100.894 88.1306 74.3683
0102win 0.476052 0.47759 0.520519 107.418 106.199 93.3978 72.1398 0.36889 0.384453 0.421431 98.5496 97.287 85.5178 70.4888
2002spr 0.341116 0.332835 0.419515 99.2591 99.3195 83.6721 63.4303 0.437274 0.414997 0.431208 115.973 117.304 104.446 85.0803
2002sum 0.375482 0.341354 0.424466 76.0536 76.596 65.6301 47.472 0.438862 0.446099 0.500239 119.338 117.67 101.463 87.4347
2002fal 0.424021 0.425268 0.515965 101.01 100.1 85.716 67.2654 0.423027 0.409537 0.441067 104.731 105.361 93.9528 76.7598
0203win 0.470455 0.472696 0.532044 110.978 109.506 96.2281 71.8915 0.396596 0.365677 0.404148 91.338 93.1982 81.9576 67.4859
2003spr 0.428763 0.434467 0.495044 92.4153 91.4519 79.5954 59.4229 0.389056 0.374776 0.413562 114.52 114.307 99.2629 80.0416
2003sum 0.424099 0.42088 0.484294 70.6254 70.2445 61.595 43.5495 0.433686 0.43466 0.50821 119.756 118.305 101.92 79.1789
2003fal 0.45243 0.439011 0.541531 104.171 103.899 86.8324 67.3787 0.400426 0.394816 0.434641 104.847 104.324 90.4897 69.3414
0304win 0.430272 0.434023 0.515183 111.371 109.009 93.243 70.6831 0.355543 0.373959 0.41991 97.4799 95.1329 83.7649 61.6711
2000sum 0.24072 0.208321 0.266804 78.8095 81.0897 67.5961 52.9149 0.275717 0.296813 0.340052 134.069 134.485 107.868 103.393
2000fal 0.296352 0.284534 0.377644 108.611 109.941 89.2598 77.547 0.227289 0.231994 0.304485 117.803 117.421 91.3644 89.3699
0001win 0.355756 0.37017 0.469469 114.912 114.393 92.5891 79.219 0.25154 0.246395 0.318771 108.208 107.736 85.4884 78.8044
2001spr 0.255058 0.271334 0.369502 104.377 103.199 84.7106 67.7034 0.293216 0.305499 0.35846 123.65 122.747 101.174 89.1292
2001sum 0.307991 0.300091 0.384983 77.4507 77.8947 66.7851 47.1804 0.2787 0.278971 0.306161 126.838 125.994 109.426 85.1253
2001fal 0.353935 0.341226 0.463328 106.649 107.3 89.5231 69.7971 0.348836 0.358298 0.433714 107.059 106.926 90.6044 75.3232
0102win 0.397675 0.401631 0.449221 115.691 114.367 98.6175 76.7192 0.29742 0.313506 0.357617 104.17 103.082 89.6462 71.558
2002spr 0.26841 0.274431 0.364488 103.64 103.067 86.0079 65.6809 0.362417 0.334684 0.37357 122.791 124.628 108.094 86.6786
2002sum 0.311912 0.280148 0.37677 79.7345 80.4941 67.6125 49.6961 0.35951 0.372315 0.444565 127.515 125.717 106.145 89.7023
2002fal 0.34358 0.353458 0.446325 108.643 107.314 90.8121 70.9115 0.35018 0.334243 0.372819 110.281 111.3 97.2866 77.7974
0203win 0.3961 0.392031 0.463371 118.404 117.347 101.197 76.4221 0.296385 0.290547 0.33569 99.3103 99.3569 85.8759 68.6574
2003spr 0.334642 0.348775 0.421388 98.6209 97.2062 82.7471 61.9461 0.320369 0.291682 0.344366 121.541 122.173 103.627 82.3754
2003sum 0.348 0.341012 0.41707 75.4703 74.8932 64.5362 45.9932 0.360147 0.359921 0.437475 127.728 126.018 106.884 83.7117
2003fal 0.381525 0.368033 0.481757 111.621 111.315 91.747 71.3776 0.311144 0.314046 0.358504 111.625 110.494 94.3056 72.3254
0304win 0.353533 0.362298 0.442646 119.447 116.612 98.6684 75.1615 0.281846 0.290441 0.342606 103.566 102.132 88.4967 64.0245
2000sum 0.193355 0.179533 0.217079 82.3388 83.6624 69.1785 54.8193 0.213954 0.244538 0.29653 140.791 140.395 110.173 106.252
